,0,1,2,3,4,5,6,7,8,9
0,1,Paris SG,17,10,4,5,1,15,10,+5
1,2,AS Saint-Etienne,15,9,4,3,2,8,8,0
2,3,Olympique de Marseille,14,9,4,2,3,15,10,+5
3,4,AS Monaco,14,9,4,2,3,11,11,0
4,5,Stade Rennais,12,10,3,3,4,6,11,-5
5,6,FC Nantes Atlantique,11,8,3,2,3,7,8,-1
6,7,Girondins de Bordeaux,11,10,3,2,5,10,14,-4
7,8,OGC Nice,10,8,3,1,4,12,12,0
8,9,SM Caen,10,10,2,4,4,14,18,-4
9,10,Olympique Lyonnais,9,8,2,3,3,10,12,-2
10,11,Montpellier Herault SC,9,9,2,3,4,9,11,-2
11,12,Lorient,9,9,3,0,6,10,16,-6
12,13,Toulouse FC,9,10,3,0,7,9,16,-7
13,14,En Avant Guingamp,9,8,3,0,5,8,15,-7
14,15,Lens,8,10,2,2,6,9,14,-5
15,16,Reims,6,8,1,3,4,7,14,-7
16,17,Evian Thonon Gaillard,6,9,2,0,7,9,18,-9
17,18,Lille OSC,5,8,1,2,5,3,11,-8
18,19,Bastia SC,4,8,1,1,6,4,11,-7
19,20,FC Metz,4,10,1,1,8,3,18,-15
