,0,1,2,3,4,5,6,7,8,9
0,1,Olympique Lyonnais,24,9,8,0,1,22,5,+17
1,2,Olympique de Marseille,24,9,8,0,1,21,6,+15
2,3,Paris SG,20,8,6,2,0,17,3,+14
3,4,Girondins de Bordeaux,20,8,6,2,0,16,8,+8
4,5,AS Saint-Etienne,18,9,5,3,1,11,4,+7
5,6,Lille OSC,16,9,4,4,1,9,4,+5
6,7,Stade Rennais,16,8,5,1,2,14,10,+4
7,8,Reims,16,9,5,1,3,12,13,-1
8,9,FC Metz,15,8,4,3,1,14,8,+6
9,10,Montpellier Herault SC,15,8,5,0,3,9,5,+4
10,11,FC Nantes Atlantique,13,9,3,4,2,8,7,+1
11,12,Evian Thonon Gaillard,13,9,4,1,4,11,12,-1
12,13,AS Monaco,12,8,3,3,2,10,7,+3
13,14,Toulouse FC,11,8,3,2,3,12,12,0
14,15,OGC Nice,11,9,3,2,4,9,12,-3
15,16,Bastia SC,10,9,2,4,3,9,11,-2
16,17,En Avant Guingamp,9,9,3,0,6,10,15,-5
17,18,Lorient,8,8,2,2,4,7,7,0
18,19,Lens,8,8,2,2,4,9,10,-1
19,20,SM Caen,4,8,1,1,6,7,13,-6
